Dates	ComFreq
1/28/17	178
1/28/17	179
1/28/17	180
1/28/17	181
1/28/17	182
1/28/17	183
1/28/17	184
1/28/17	185
1/28/17	186
1/28/17	187
1/28/17	188
1/28/17	189
1/28/17	190
1/28/17	191
1/28/17	192
1/28/17	193
1/28/17	194
1/28/17	195
1/28/17	196
1/28/17	197
1/28/17	198
1/28/17	199
1/28/17	200
1/28/17	201
1/28/17	202
1/28/17	203
1/28/17	204
1/28/17	205
1/28/17	206
1/28/17	207
1/28/17	208
1/28/17	209
1/28/17	210
1/28/17	211
1/28/17	212
1/28/17	213
1/28/17	214
1/28/17	215
1/28/17	216
1/28/17	217
1/28/17	218
1/28/17	219
1/28/17	220
1/28/17	221
1/28/17	222
1/28/17	223
1/28/17	224
1/28/17	225
1/28/17	226
1/28/17	227
1/28/17	228
1/28/17	229
1/28/17	230
2/2/17	231
2/2/17	232
2/2/17	233
2/2/17	234
2/3/17	235
2/4/17	236
2/4/17	237
2/4/17	238
2/5/17	239
2/5/17	240
2/5/17	241
2/6/17	242
2/6/17	243
2/6/17	244
2/7/17	245
2/7/17	246
2/7/17	247
2/7/17	248
2/8/17	249
2/9/17	250
2/9/17	251
2/9/17	252
2/9/17	253
2/9/17	254
2/9/17	255
2/9/17	256
2/9/17	257
2/9/17	258
2/9/17	259
2/10/17	260
2/10/17	261
2/10/17	262
2/10/17	263
2/10/17	264
2/10/17	265
2/10/17	266
2/10/17	267
2/10/17	268
2/10/17	269
2/10/17	270
2/10/17	271
2/10/17	272
2/10/17	273
2/10/17	274
2/10/17	275
2/10/17	276
2/10/17	277
2/10/17	278
2/10/17	279
2/10/17	280
2/10/17	281
2/10/17	282
2/10/17	283
2/10/17	284
2/10/17	285
2/10/17	286
2/10/17	287
2/10/17	288
2/10/17	289
2/10/17	290
2/10/17	291
2/10/17	292
2/10/17	293
2/10/17	294
2/10/17	295
2/10/17	296
2/10/17	297
2/10/17	298
2/10/17	299
2/10/17	300
2/10/17	301
2/10/17	302
2/10/17	303
2/10/17	304
2/10/17	305
2/10/17	306
2/10/17	307
2/10/17	308
2/10/17	309
2/10/17	310
2/10/17	311
2/10/17	312
2/10/17	313
2/10/17	314
2/10/17	315
2/10/17	316
2/10/17	317
2/10/17	318
2/10/17	319
2/10/17	320
2/10/17	321
2/10/17	322
2/10/17	323
2/10/17	324
2/10/17	325
2/10/17	326
2/10/17	327
2/10/17	328
2/10/17	329
2/10/17	330
2/10/17	331
2/10/17	332
2/10/17	333
2/10/17	334
2/10/17	335
2/10/17	336
2/10/17	337
2/10/17	338
2/10/17	339
2/10/17	340
2/10/17	341
2/10/17	342
2/10/17	343
2/10/17	344
2/10/17	345
2/10/17	346
2/10/17	347
2/10/17	348
2/10/17	349
2/10/17	350
2/10/17	351
2/10/17	352
2/10/17	353
2/10/17	354
2/10/17	355
2/10/17	356
2/10/17	357
2/10/17	358
2/10/17	359
2/10/17	360
2/10/17	361
2/10/17	362
2/10/17	363
2/10/17	364
2/10/17	365
2/10/17	366
2/10/17	367
2/11/17	368
2/11/17	369
2/11/17	370
2/12/17	371
2/12/17	372
2/12/17	373
2/12/17	374
2/12/17	375
2/12/17	376
2/12/17	377
2/12/17	378
2/12/17	379
2/12/17	380
2/13/17	381
2/13/17	382
2/13/17	383
2/13/17	384
2/14/17	385
2/14/17	386
2/15/17	387
2/15/17	388
2/16/17	389
2/16/17	390
2/16/17	391
2/20/17	392
2/23/17	393
2/23/17	394
2/23/17	395
2/23/17	396
2/23/17	397
2/23/17	398
2/23/17	399
2/23/17	400
2/23/17	401
2/26/17	402
2/26/17	403
2/26/17	404
2/26/17	405
2/26/17	406
2/26/17	407
2/26/17	408
2/26/17	409
2/26/17	410
2/27/17	411
2/27/17	412
2/27/17	413
2/27/17	414
3/1/17	415
3/1/17	416
3/1/17	417
3/1/17	418
3/1/17	419
3/1/17	420
3/1/17	421
3/1/17	422
3/1/17	423
3/1/17	424
3/1/17	425
3/1/17	426
3/1/17	427
3/2/17	428
3/2/17	429
3/2/17	430
3/2/17	431
3/2/17	432
3/2/17	433
3/2/17	434
3/2/17	435
3/2/17	436
3/2/17	437
3/2/17	438
3/2/17	439
3/2/17	440
3/2/17	441
3/2/17	442
3/2/17	443
3/2/17	444
3/2/17	445
3/2/17	446
3/2/17	447
3/2/17	448
3/2/17	449
3/2/17	450
3/2/17	451
3/2/17	452
3/2/17	453
3/2/17	454
3/2/17	455
3/2/17	456
3/2/17	457
3/2/17	458
3/2/17	459
3/2/17	460
3/2/17	461
3/2/17	462
3/2/17	463
3/2/17	464
3/2/17	465
3/2/17	466
3/2/17	467
3/2/17	468
3/2/17	469
3/2/17	470
3/2/17	471
3/2/17	472
3/2/17	473
3/2/17	474
3/2/17	475
3/2/17	476
3/2/17	477
3/2/17	478
3/2/17	479
3/2/17	480
3/2/17	481
3/2/17	482
3/2/17	483
3/2/17	484
3/2/17	485
3/2/17	486
3/2/17	487
3/2/17	488
3/2/17	489
3/2/17	490
3/2/17	491
3/2/17	492
3/2/17	493
3/2/17	494
3/2/17	495
3/2/17	496
3/2/17	497
3/2/17	498
3/2/17	499
3/2/17	500
3/2/17	501
3/2/17	502
3/2/17	503
3/2/17	504
3/2/17	505
3/2/17	506
3/2/17	507
3/2/17	508
3/2/17	509
3/2/17	510
3/2/17	511
3/2/17	512
3/2/17	513
3/2/17	514
3/2/17	515
3/2/17	516
3/2/17	517
3/2/17	518
3/2/17	519
3/2/17	520
3/2/17	521
3/2/17	522
3/3/17	523
3/3/17	524
3/3/17	525
3/3/17	526
3/3/17	527
3/3/17	528
3/3/17	529
3/3/17	530
3/3/17	531
3/3/17	532
3/4/17	533
3/4/17	534
3/5/17	535
3/5/17	536
3/5/17	537
3/6/17	538
3/6/17	539
3/6/17	540
3/6/17	541
3/7/17	542
3/7/17	543
3/7/17	544
3/7/17	545
3/7/17	546
3/7/17	547
3/7/17	548
3/7/17	549
3/7/17	550
3/8/17	551
3/8/17	552
3/8/17	553
3/8/17	554
3/10/17	555
3/10/17	556
3/10/17	557
3/10/17	558
3/10/17	559
3/10/17	560
3/10/17	561
3/10/17	562
3/13/17	563
3/13/17	564
3/13/17	565
3/13/17	566
3/13/17	567
3/14/17	568
3/15/17	569
3/15/17	570
3/15/17	571
3/15/17	572
3/15/17	573
3/15/17	574
3/15/17	575
3/17/17	576
3/17/17	577
3/18/17	578
3/18/17	579
3/18/17	580
3/19/17	581
3/20/17	582
3/20/17	583
3/20/17	584
3/22/17	585
3/22/17	586
3/22/17	587
3/22/17	588
3/22/17	589
3/22/17	589
3/23/17	590
3/23/17	591
3/23/17	592
3/23/17	593
3/23/17	594
3/23/17	595
3/25/17	596
3/25/17	597
3/25/17	598
3/25/17	599
3/25/17	600
3/25/17	601
3/25/17	602
3/25/17	603
3/25/17	604
3/25/17	605
3/25/17	606
3/25/17	607
3/25/17	608
3/25/17	609
3/25/17	610
3/25/17	611
3/25/17	612
3/26/17	613
3/26/17	614
3/26/17	615
3/27/17	616
3/27/17	617
3/28/17	618
3/28/17	619
3/28/17	620
3/28/17	621
3/28/17	622
3/28/17	623
3/28/17	624
3/28/17	625
3/28/17	626
3/28/17	627
3/28/17	628
3/30/17	629
3/30/17	630
3/30/17	631
3/30/17	632
3/30/17	633
3/30/17	634
3/30/17	635
3/31/17	636
3/31/17	637
3/31/17	638
3/31/17	639
3/31/17	640
3/31/17	641
3/31/17	642
3/31/17	643
4/2/17	644
4/2/17	645
4/2/17	646
4/2/17	647
4/2/17	648
4/2/17	649
4/2/17	650
4/2/17	651
4/2/17	652
4/2/17	653
4/2/17	654
4/2/17	655
4/2/17	656
4/2/17	657
4/2/17	658
4/2/17	659
4/2/17	660
4/2/17	661
4/2/17	662
4/2/17	663
4/2/17	664
4/2/17	664
4/2/17	665
4/2/17	666
4/2/17	667
4/2/17	668
4/2/17	669
4/2/17	670
4/2/17	671
4/2/17	672
4/2/17	673
4/4/17	674
4/4/17	675
4/4/17	676
4/4/17	677
4/4/17	678
4/4/17	679
4/4/17	680
4/4/17	681
4/4/17	682
4/4/17	683
4/4/17	684
4/7/17	685
4/9/17	686
4/9/17	687
4/15/17	688
4/15/17	689
4/15/17	690
4/15/17	691
4/15/17	692
4/15/17	693
4/15/17	694
4/15/17	695
4/15/17	696
4/15/17	697
4/18/17	698
4/18/17	699
4/18/17	700
4/18/17	701
4/18/17	701
4/18/17	702
4/18/17	703
4/18/17	704
4/18/17	705
4/18/17	706
4/18/17	707
4/18/17	708
4/18/17	709
4/18/17	710
4/18/17	711
4/19/17	712
4/19/17	712
4/20/17	713
4/20/17	714
4/20/17	715
4/20/17	716
4/20/17	717
4/20/17	718
4/20/17	719
4/20/17	720
4/20/17	721
4/20/17	722
4/20/17	723
4/20/17	724
4/20/17	725
4/20/17	726
4/20/17	727
4/20/17	728
4/20/17	729
4/20/17	730
4/20/17	731
4/20/17	732
4/20/17	733
4/20/17	734
4/20/17	735
4/20/17	736
4/20/17	737
4/20/17	738
4/21/17	739
4/22/17	740
4/25/17	741
4/27/17	742
4/27/17	743
4/27/17	744
4/28/17	745
4/28/17	746
4/28/17	747
4/28/17	748
4/29/17	749
4/29/17	750
4/29/17	751
4/29/17	752
5/1/17	753
5/2/17	754
5/2/17	755
5/2/17	756
5/2/17	757
5/2/17	758
5/2/17	759
5/2/17	760
5/2/17	761
5/2/17	762
5/2/17	763
5/2/17	764
5/2/17	765
5/2/17	766
5/2/17	767
5/2/17	768
5/2/17	769
5/2/17	770
5/2/17	771
5/2/17	772
5/2/17	773
5/2/17	774
5/2/17	775
5/2/17	776
5/2/17	777
5/2/17	778
5/2/17	779
5/2/17	780
5/2/17	781
5/2/17	782
5/2/17	783
5/2/17	784
5/3/17	785
5/3/17	786
5/3/17	787
5/3/17	788
5/3/17	789
5/3/17	790
5/3/17	791
5/3/17	792
5/3/17	793
5/3/17	794
5/3/17	795
5/3/17	796
5/3/17	797
5/3/17	798
5/3/17	799
5/3/17	800
5/3/17	801
5/3/17	802
5/3/17	803
5/3/17	804
5/3/17	805
5/3/17	806
5/3/17	807
5/3/17	808
5/3/17	809
5/3/17	810
5/3/17	811
5/3/17	812
5/3/17	813
5/3/17	814
5/3/17	815
5/3/17	816
5/4/17	817
5/4/17	818
5/4/17	819
5/4/17	820
5/4/17	821
5/4/17	822
5/4/17	823
5/4/17	824
5/4/17	825
5/4/17	826
5/4/17	827
5/4/17	828
5/4/17	829
5/4/17	830
5/4/17	831
5/4/17	832
5/4/17	833
5/4/17	834
5/4/17	835
5/4/17	836
5/4/17	837
5/4/17	838
5/4/17	839
5/4/17	840
5/4/17	841
5/4/17	842
5/4/17	843
5/4/17	844
5/4/17	845
5/4/17	846
5/4/17	847
5/4/17	848
5/4/17	849
5/4/17	850
5/4/17	851
5/4/17	852
5/4/17	853
5/4/17	854
5/5/17	855
5/6/17	856
5/6/17	857
5/6/17	858
5/6/17	859
5/6/17	860
5/6/17	861
5/6/17	862
5/6/17	863
5/6/17	864
5/6/17	865
5/6/17	866
5/6/17	867
5/6/17	868
5/6/17	869
5/6/17	870
5/6/17	871
5/6/17	872
5/6/17	873
5/6/17	874
5/6/17	875
5/6/17	876
5/6/17	877
5/6/17	878
5/6/17	879
5/6/17	880
5/6/17	881
5/6/17	882
5/6/17	883
5/6/17	884
5/6/17	885
5/6/17	886
5/6/17	887
5/6/17	888
5/6/17	889
5/6/17	890
5/7/17	891
5/8/17	892
5/8/17	893
5/8/17	894
5/8/17	895
5/8/17	896
5/8/17	897
5/8/17	898
5/8/17	899
5/8/17	900
5/8/17	901
5/8/17	902
5/8/17	903
5/8/17	904
5/8/17	905
5/8/17	906
5/8/17	907
5/8/17	908
5/8/17	909
5/9/17	910
5/9/17	911
5/9/17	912
5/9/17	913
5/10/17	914
5/10/17	915
5/10/17	916
5/11/17	917
5/11/17	918
5/11/17	919
5/11/17	920
5/11/17	921
5/11/17	922
5/11/17	923
5/11/17	924
5/11/17	925
5/12/17	926
5/12/17	927
5/12/17	928
5/12/17	929
5/12/17	930
5/12/17	931
5/12/17	932
5/12/17	933
5/12/17	934
5/12/17	935
5/12/17	936
5/12/17	937
5/12/17	938
5/12/17	939
5/12/17	940
5/12/17	941
5/12/17	942
5/12/17	943
5/12/17	944
5/12/17	945
5/12/17	946
5/12/17	947
5/12/17	948
5/12/17	949
5/12/17	950
5/12/17	951
5/13/17	952
5/13/17	953
5/13/17	954
5/13/17	955
5/13/17	956
5/13/17	957
5/13/17	958
5/13/17	959
5/13/17	960
5/13/17	961
5/13/17	962
5/13/17	963
5/13/17	964
5/13/17	965
5/13/17	966
5/13/17	967
5/13/17	968
5/13/17	969
5/13/17	970
5/13/17	971
5/13/17	972
5/13/17	973
5/13/17	974
5/13/17	975
5/13/17	976
5/13/17	977
5/13/17	978
5/13/17	979
5/13/17	980
5/13/17	981
5/13/17	982
5/13/17	983
5/13/17	984
5/13/17	985
5/13/17	986
5/13/17	987
5/13/17	988
5/13/17	989
5/13/17	990
5/13/17	991
5/13/17	992
5/13/17	993
5/13/17	994
5/13/17	995
5/13/17	996
5/13/17	997
5/13/17	998
5/14/17	999
5/14/17	1000
5/14/17	1001
5/15/17	1002
5/15/17	1003
5/15/17	1004
5/15/17	1005
5/15/17	1006
5/15/17	1007
5/15/17	1008
5/15/17	1009
5/16/17	1010
5/18/17	1011
5/18/17	1012
5/18/17	1013
5/18/17	1014
5/18/17	1015
5/18/17	1016
5/18/17	1017
5/18/17	1018
5/18/17	1019
5/18/17	1020
5/18/17	1021
5/18/17	1022
5/18/17	1023
5/18/17	1024
5/18/17	1025
5/18/17	1026
5/18/17	1027
5/18/17	1028
5/18/17	1029
5/18/17	1030
5/18/17	1031
5/18/17	1032
5/18/17	1033
5/18/17	1034
5/18/17	1035
5/18/17	1036
5/20/17	1037
5/20/17	1038
5/20/17	1039
5/20/17	1040
5/21/17	1041
5/21/17	1042
5/21/17	1043
5/21/17	1044
5/21/17	1045
5/21/17	1046
5/21/17	1047
5/21/17	1048
5/21/17	1049
5/21/17	1050
5/21/17	1051
5/23/17	1052
5/25/17	1053
5/25/17	1054
5/25/17	1055
5/25/17	1056
5/25/17	1057
5/25/17	1058
5/25/17	1059
5/25/17	1060
5/25/17	1061
5/25/17	1062
5/25/17	1063
5/25/17	1064
5/25/17	1065
5/25/17	1066
5/25/17	1067
5/25/17	1068
5/25/17	1069
5/25/17	1070
5/25/17	1071
5/25/17	1072
5/25/17	1073
5/25/17	1074
5/25/17	1075
5/25/17	1076
5/26/17	1077
5/26/17	1078
5/26/17	1079
5/26/17	1080
